จังหวัด,ระดับ,หน่วยงาน,ขนาด,โครงสร้าง,ที่มาของขนาด,สี,obj
พิษณุโลก,กฟส,กฟส.เนินมะปรำง,XS,ใหม่ (1 ม.ค. 2569),exact,"(0.996, 1.0, 0.996)",61
พิษณุโลก,กฟส,กฟส.บ้านทรัพย์ไพรวัลย์,XS,ใหม่ (1 ม.ค. 2569),exact,"(0.996, 1.0, 0.996)",61
พิษณุโลก,กฟส,กฟส.บ้านทุ่งอ้ายโห้,XS,ใหม่ (1 ม.ค. 2569),exact,"(0.996, 1.0, 0.996)",61
พิษณุโลก,กฟส,กฟส.บ้านใหม่,XS,ใหม่ (1 ม.ค. 2569),exact,"(0.996, 1.0, 0.996)",61
พิษณุโลก,กฟส,กฟส.เมืองพิษณุโลก,L,เดิม (1 ต.ค. 2568),exact,"(0.431, 0.106, 0.416)",61
พิษณุโลก,กฟส,กฟส.วัดโบสถ์,S,เดิม (1 ต.ค. 2568),exact,"(0.847, 0.573, 0.733)",61
พิษณุโลก,กฟส,กฟส.พรหมพิรำม,S,เดิม (1 ต.ค. 2568),exact,"(0.847, 0.573, 0.733)",61
พิษณุโลก,กฟส,กฟส.นครไทย,S,เดิม (1 ต.ค. 2568),exact,"(0.847, 0.573, 0.733)",61
พิษณุโลก,กฟส,กฟส.วังทอง,S,เดิม (1 ต.ค. 2568),exact,"(0.847, 0.573, 0.733)",61
พิษณุโลก,กฟส,กฟส.บำงระกำ,S,เดิม (1 ต.ค. 2568),exact,"(0.847, 0.573, 0.733)",61
พิษณุโลก,กฟส,กฟส.บางกระทุ่ม,S,เดิม (1 ต.ค. 2568),exact,"(0.847, 0.573, 0.733)",61
น่าน,กฟจ,กฟจ.น่าน,S,ใหม่ (1 ม.ค. 2569),exact,"(1.0, 0.635, 0.016)",63
น่าน,กฟส,กฟส.เวียงสำ,S,ใหม่ (1 ม.ค. 2569),exact,"(0.847, 0.573, 0.733)",63
น่าน,กฟส,กฟส.สองแคว,XS,ใหม่ (1 ม.ค. 2569),exact,"(0.996, 1.0, 0.996)",63
น่าน,กฟส,กฟส.นาน้อย,XS,ใหม่ (1 ม.ค. 2569),exact,"(0.996, 1.0, 0.996)",63
น่าน,กฟส,กฟส.นำหมื่น,XS,ใหม่ (1 ม.ค. 2569),exact,"(0.996, 1.0, 0.996)",63
น่าน,กฟส,กฟส.ท่าวังผา,XS,ใหม่ (1 ม.ค. 2569),exact,"(0.996, 1.0, 0.996)",63
น่าน,กฟส,กฟส.บ้านหลวง,XS,ใหม่ (1 ม.ค. 2569),exact,"(0.996, 1.0, 0.996)",63
น่าน,กฟส,กฟส.สันติสุข,XS,ใหม่ (1 ม.ค. 2569),exact,"(0.996, 1.0, 0.996)",63
น่าน,กฟส,กฟส.แม่จริม,XS,ใหม่ (1 ม.ค. 2569),exact,"(0.996, 1.0, 0.996)",63
น่าน,กฟส,กฟส.เชียงกลำง,XS,ใหม่ (1 ม.ค. 2569),exact,"(0.996, 1.0, 0.996)",63
น่าน,กฟส,กฟส.เฉลิมพระเกียรติ,XS,ใหม่ (1 ม.ค. 2569),exact,"(0.996, 1.0, 0.996)",63
น่าน,กฟส,กฟส.ทุ่งช้าง,XS,ใหม่ (1 ม.ค. 2569),exact,"(0.996, 1.0, 0.996)",63
น่าน,กฟส,กฟส.บ่อเกลือ,XS,ใหม่ (1 ม.ค. 2569),exact,"(0.996, 1.0, 0.996)",63
น่าน,กฟส,กฟส.ปัว,S,ใหม่ (1 ม.ค. 2569),exact,"(0.847, 0.573, 0.733)",63
น่าน,กฟส,กฟส.เมืองน่าน,L,เดิม (1 ต.ค. 2568),exact,"(0.431, 0.106, 0.416)",63
น่าน,กฟส,กฟส.เวียงสำ,S,เดิม (1 ต.ค. 2568),exact,"(0.847, 0.573, 0.733)",63
น่าน,กฟส,กฟส.สองแคว,XS,เดิม (1 ต.ค. 2568),exact,"(0.996, 1.0, 0.996)",63
น่าน,กฟส,กฟส.นาน้อย,XS,เดิม (1 ต.ค. 2568),exact,"(0.996, 1.0, 0.996)",63
น่าน,กฟส,กฟส.นำหมื่น,XS,เดิม (1 ต.ค. 2568),exact,"(0.996, 1.0, 0.996)",63
น่าน,กฟส,กฟส.ท่าวังผา,XS,เดิม (1 ต.ค. 2568),exact,"(0.996, 1.0, 0.996)",63
น่าน,กฟส,กฟส.บ้านหลวง,XS,เดิม (1 ต.ค. 2568),exact,"(0.996, 1.0, 0.996)",63
น่าน,กฟส,กฟส.สันติสุข,XS,เดิม (1 ต.ค. 2568),exact,"(0.996, 1.0, 0.996)",63
น่าน,กฟส,กฟส.แม่จริม,XS,เดิม (1 ต.ค. 2568),exact,"(0.996, 1.0, 0.996)",63
น่าน,กฟส,กฟส.เชียงกลำง,XS,เดิม (1 ต.ค. 2568),exact,"(0.996, 1.0, 0.996)",63
น่าน,กฟส,กฟส.เฉลิมพระเกียรติ,XS,เดิม (1 ต.ค. 2568),exact,"(0.996, 1.0, 0.996)",63
น่าน,กฟส,กฟส.ทุ่งช้าง,XS,เดิม (1 ต.ค. 2568),exact,"(0.996, 1.0, 0.996)",63
น่าน,กฟส,กฟส.บ่อเกลือ,XS,เดิม (1 ต.ค. 2568),exact,"(0.996, 1.0, 0.996)",63
น่าน,กฟส,กฟส.ปัว,S,เดิม (1 ต.ค. 2568),exact,"(0.847, 0.573, 0.733)",63
อุตรดิตถ์,กฟจ,กฟจ.อุตรดิตถ์,S,ใหม่ (1 ม.ค. 2569),exact,"(1.0, 0.635, 0.016)",64
อุตรดิตถ์,กฟส,กฟส.ตรอน,XS,ใหม่ (1 ม.ค. 2569),exact,"(0.996, 1.0, 0.996)",64
อุตรดิตถ์,กฟส,กฟส.ทองแสนขัน,XS,ใหม่ (1 ม.ค. 2569),exact,"(0.996, 1.0, 0.996)",64
อุตรดิตถ์,กฟส,กฟส.ท่าปลา,XS,ใหม่ (1 ม.ค. 2569),exact,"(0.996, 1.0, 0.996)",64
อุตรดิตถ์,กฟส,กฟส.ลับแล,XS,ใหม่ (1 ม.ค. 2569),exact,"(0.996, 1.0, 0.996)",64
อุตรดิตถ์,กฟส,กฟส.พิชัย,S,ใหม่ (1 ม.ค. 2569),exact,"(0.847, 0.573, 0.733)",64
อุตรดิตถ์,กฟส,กฟส.น้ำปำด,S,ใหม่ (1 ม.ค. 2569),exact,"(0.847, 0.573, 0.733)",64
อุตรดิตถ์,กฟส,กฟส.ฟากท่า,XS,ใหม่ (1 ม.ค. 2569),exact,"(0.996, 1.0, 0.996)",64
อุตรดิตถ์,กฟส,กฟส.บ้านโคก,XS,ใหม่ (1 ม.ค. 2569),exact,"(0.996, 1.0, 0.996)",64
อุตรดิตถ์,กฟส,กฟส.เมืองอุตรดิตถ์,L,เดิม (1 ต.ค. 2568),exact,"(0.431, 0.106, 0.416)",64
อุตรดิตถ์,กฟส,กฟส.ตรอน,XS,เดิม (1 ต.ค. 2568),exact,"(0.996, 1.0, 0.996)",64
อุตรดิตถ์,กฟส,กฟส.ทองแสนขัน,XS,เดิม (1 ต.ค. 2568),exact,"(0.996, 1.0, 0.996)",64
อุตรดิตถ์,กฟส,กฟส.ท่าปลา,XS,เดิม (1 ต.ค. 2568),exact,"(0.996, 1.0, 0.996)",64
อุตรดิตถ์,กฟส,กฟส.ลับแล,XS,เดิม (1 ต.ค. 2568),exact,"(0.996, 1.0, 0.996)",64
อุตรดิตถ์,กฟส,กฟส.พิชัย,S,เดิม (1 ต.ค. 2568),exact,"(0.847, 0.573, 0.733)",64
อุตรดิตถ์,กฟส,กฟส.น้ำปำด,S,เดิม (1 ต.ค. 2568),exact,"(0.847, 0.573, 0.733)",64
อุตรดิตถ์,กฟส,กฟส.ฟากท่า,XS,เดิม (1 ต.ค. 2568),exact,"(0.996, 1.0, 0.996)",64
อุตรดิตถ์,กฟส,กฟส.บ้านโคก,XS,เดิม (1 ต.ค. 2568),exact,"(0.996, 1.0, 0.996)",64
สุโขทัย,กฟจ,กฟจ.สุโขทัย,S,ใหม่ (1 ม.ค. 2569),exact,"(1.0, 0.635, 0.016)",65
สุโขทัย,กฟส,กฟส.บ้านด่านลานหอย,XS,ใหม่ (1 ม.ค. 2569),exact,"(0.996, 1.0, 0.996)",65
สุโขทัย,กฟส,กฟส.คีรีมำศ,XS,ใหม่ (1 ม.ค. 2569),exact,"(0.996, 1.0, 0.996)",65
สุโขทัย,กฟส,กฟส.กงไกรลำศ,S,ใหม่ (1 ม.ค. 2569),exact,"(0.847, 0.573, 0.733)",65
สุโขทัย,กฟส,กฟส.ศรีสำโรง,S,ใหม่ (1 ม.ค. 2569),exact,"(0.847, 0.573, 0.733)",65
สุโขทัย,กฟส,กฟส.ศรีสัชนำลัย,S,ใหม่ (1 ม.ค. 2569),exact,"(0.847, 0.573, 0.733)",65
สุโขทัย,กฟส,กฟส.ทุ่งเสลี่ยม,S,ใหม่ (1 ม.ค. 2569),exact,"(0.847, 0.573, 0.733)",65
สุโขทัย,กฟส,กฟส.ศรีนคร,XS,ใหม่ (1 ม.ค. 2569),exact,"(0.996, 1.0, 0.996)",65
สุโขทัย,กฟส,กฟส.สวรรคโลก,M,ใหม่ (1 ม.ค. 2569),exact,"(1.0, 0.855, 0.612)",65
สุโขทัย,กฟส,กฟส.เมืองสุโขทัย,M,เดิม (1 ต.ค. 2568),exact,"(1.0, 0.855, 0.612)",65
สุโขทัย,กฟส,กฟส.บ้านด่านลานหอย,XS,เดิม (1 ต.ค. 2568),exact,"(0.996, 1.0, 0.996)",65
สุโขทัย,กฟส,กฟส.คีรีมำศ,XS,เดิม (1 ต.ค. 2568),exact,"(0.996, 1.0, 0.996)",65
สุโขทัย,กฟส,กฟส.กงไกรลำศ,S,เดิม (1 ต.ค. 2568),exact,"(0.847, 0.573, 0.733)",65
สุโขทัย,กฟส,กฟส.ศรีสำโรง,S,เดิม (1 ต.ค. 2568),exact,"(0.847, 0.573, 0.733)",65
สุโขทัย,กฟส,กฟส.ศรีสัชนำลัย,S,เดิม (1 ต.ค. 2568),exact,"(0.847, 0.573, 0.733)",65
สุโขทัย,กฟส,กฟส.ทุ่งเสลี่ยม,S,เดิม (1 ต.ค. 2568),exact,"(0.847, 0.573, 0.733)",65
สุโขทัย,กฟส,กฟส.ศรีนคร,XS,เดิม (1 ต.ค. 2568),exact,"(0.996, 1.0, 0.996)",65
สุโขทัย,กฟส,กฟส.สวรรคโลก,M,เดิม (1 ต.ค. 2568),exact,"(1.0, 0.855, 0.612)",65
แพร่,กฟจ,กฟจ.แพร่,S,ใหม่ (1 ม.ค. 2569),legend หน้านี้,"(1.0, 0.635, 0.016)",66
แพร่,กฟส,กฟส.สอง,S,ใหม่ (1 ม.ค. 2569),legend หน้านี้,"(0.847, 0.573, 0.733)",66
แพร่,กฟส,กฟส.ร้องกวาง,S,ใหม่ (1 ม.ค. 2569),legend หน้านี้,"(0.847, 0.573, 0.733)",66
แพร่,กฟส,กฟส.สูงเม่น,S,ใหม่ (1 ม.ค. 2569),legend หน้านี้,"(0.847, 0.573, 0.733)",66
แพร่,กฟส,กฟส.ลอง,S,ใหม่ (1 ม.ค. 2569),legend หน้านี้,"(0.847, 0.573, 0.733)",66
แพร่,กฟส,กฟส.หนองม่วงไข่,S,ใหม่ (1 ม.ค. 2569),legend หน้านี้,"(0.847, 0.573, 0.733)",66
แพร่,กฟส,กฟส.เด่นชัย,S,ใหม่ (1 ม.ค. 2569),legend หน้านี้,"(0.847, 0.573, 0.733)",66
แพร่,กฟส,กฟส.วังชิ้น,S,ใหม่ (1 ม.ค. 2569),legend หน้านี้,"(0.847, 0.573, 0.733)",66
แพร่,กฟส,กฟส.เมืองแพร่,L,เดิม (1 ต.ค. 2568),legend หน้านี้,"(0.431, 0.106, 0.416)",66
แพร่,กฟส,กฟส.สอง,S,เดิม (1 ต.ค. 2568),legend หน้านี้,"(0.847, 0.573, 0.733)",66
แพร่,กฟส,กฟส.ร้องกวาง,S,เดิม (1 ต.ค. 2568),legend หน้านี้,"(0.847, 0.573, 0.733)",66
แพร่,กฟส,กฟส.สูงเม่น,S,เดิม (1 ต.ค. 2568),legend หน้านี้,"(0.847, 0.573, 0.733)",66
แพร่,กฟส,กฟส.ลอง,S,เดิม (1 ต.ค. 2568),legend หน้านี้,"(0.847, 0.573, 0.733)",66
แพร่,กฟส,กฟส.หนองม่วงไข่,S,เดิม (1 ต.ค. 2568),legend หน้านี้,"(0.847, 0.573, 0.733)",66
แพร่,กฟส,กฟส.เด่นชัย,S,เดิม (1 ต.ค. 2568),legend หน้านี้,"(0.847, 0.573, 0.733)",66
แพร่,กฟส,กฟส.วังชิ้น,S,เดิม (1 ต.ค. 2568),legend หน้านี้,"(0.847, 0.573, 0.733)",66
พิจิตร,กฟจ,กฟจ.พิจิตร,S,ใหม่ (1 ม.ค. 2569),exact,"(1.0, 0.635, 0.016)",67
พิจิตร,กฟส,กฟส.สำกเหล็ก,XS,ใหม่ (1 ม.ค. 2569),exact,"(0.996, 1.0, 0.996)",67
พิจิตร,กฟส,กฟส.วังทรำยพูน,XS,ใหม่ (1 ม.ค. 2569),exact,"(0.996, 1.0, 0.996)",67
พิจิตร,กฟส,กฟส.โพธิ์ประทับช้าง,XS,ใหม่ (1 ม.ค. 2569),exact,"(0.996, 1.0, 0.996)",67
พิจิตร,กฟส,กฟส.วชิรบำรมี,S,ใหม่ (1 ม.ค. 2569),exact,"(0.847, 0.573, 0.733)",67
พิจิตร,กฟส,กฟส.บำงมูลนำก,S,ใหม่ (1 ม.ค. 2569),exact,"(0.847, 0.573, 0.733)",67
พิจิตร,กฟส,กฟส.ทับคล้อ,S,ใหม่ (1 ม.ค. 2569),exact,"(0.847, 0.573, 0.733)",67
พิจิตร,กฟส,กฟส.บึงนำรำง,XS,ใหม่ (1 ม.ค. 2569),exact,"(0.996, 1.0, 0.996)",67
พิจิตร,กฟส,กฟส.โพทะเล,S,ใหม่ (1 ม.ค. 2569),exact,"(0.847, 0.573, 0.733)",67
พิจิตร,กฟส,กฟส.ดงเจริญ,XS,ใหม่ (1 ม.ค. 2569),exact,"(0.996, 1.0, 0.996)",67
พิจิตร,กฟส,กฟส.ตะพำนหิน,M,ใหม่ (1 ม.ค. 2569),exact,"(1.0, 0.855, 0.612)",67
พิจิตร,กฟส,กฟส.เมืองพิจิตร,M,เดิม (1 ต.ค. 2568),exact,"(1.0, 0.855, 0.612)",67
พิจิตร,กฟส,กฟส.สำกเหล็ก,XS,เดิม (1 ต.ค. 2568),exact,"(0.996, 1.0, 0.996)",67
พิจิตร,กฟส,กฟส.วังทรำยพูน,XS,เดิม (1 ต.ค. 2568),exact,"(0.996, 1.0, 0.996)",67
พิจิตร,กฟส,กฟส.โพธิ์ประทับช้าง,XS,เดิม (1 ต.ค. 2568),exact,"(0.996, 1.0, 0.996)",67
พิจิตร,กฟส,กฟส.วชิรบำรมี,S,เดิม (1 ต.ค. 2568),exact,"(0.847, 0.573, 0.733)",67
พิจิตร,กฟส,กฟส.บำงมูลนำก,S,เดิม (1 ต.ค. 2568),exact,"(0.847, 0.573, 0.733)",67
พิจิตร,กฟส,กฟส.ทับคล้อ,S,เดิม (1 ต.ค. 2568),exact,"(0.847, 0.573, 0.733)",67
พิจิตร,กฟส,กฟส.บึงนำรำง,XS,เดิม (1 ต.ค. 2568),exact,"(0.996, 1.0, 0.996)",67
พิจิตร,กฟส,กฟส.โพทะเล,S,เดิม (1 ต.ค. 2568),exact,"(0.847, 0.573, 0.733)",67
พิจิตร,กฟส,กฟส.ดงเจริญ,XS,เดิม (1 ต.ค. 2568),exact,"(0.996, 1.0, 0.996)",67
พิจิตร,กฟส,กฟส.ตะพำนหิน,M,เดิม (1 ต.ค. 2568),exact,"(1.0, 0.855, 0.612)",67
กำแพงเพชร,กฟจ,กฟจ.กำแพงเพชร,S,ใหม่ (1 ม.ค. 2569),exact,"(1.0, 0.635, 0.016)",73
กำแพงเพชร,กฟส,กฟส.โกสัมพีนคร,XS,ใหม่ (1 ม.ค. 2569),exact,"(0.996, 1.0, 0.996)",73
กำแพงเพชร,กฟส,กฟส.ปำงศิลำทอง,XS,ใหม่ (1 ม.ค. 2569),exact,"(0.996, 1.0, 0.996)",73
กำแพงเพชร,กฟส,กฟส.คลองลำน,S,ใหม่ (1 ม.ค. 2569),exact,"(0.847, 0.573, 0.733)",73
กำแพงเพชร,กฟส,กฟส.ไทรงำม,XS,ใหม่ (1 ม.ค. 2569),exact,"(0.996, 1.0, 0.996)",73
กำแพงเพชร,กฟส,กฟส.ทรำยทองวัฒนำ,XS,ใหม่ (1 ม.ค. 2569),exact,"(0.996, 1.0, 0.996)",73
กำแพงเพชร,กฟส,กฟส.บึงสำมัคคี,XS,ใหม่ (1 ม.ค. 2569),exact,"(0.996, 1.0, 0.996)",73
กำแพงเพชร,กฟส,กฟส.ขำณุวรลักษบุรี,M,ใหม่ (1 ม.ค. 2569),exact,"(1.0, 0.855, 0.612)",73
กำแพงเพชร,กฟส,กฟส.พรานกระต่าย,S,ใหม่ (1 ม.ค. 2569),exact,"(0.847, 0.573, 0.733)",73
กำแพงเพชร,กฟส,กฟส.ลำนกระบือ,S,ใหม่ (1 ม.ค. 2569),exact,"(0.847, 0.573, 0.733)",73
กำแพงเพชร,กฟส,กฟส.คลองขลุง,S,ใหม่ (1 ม.ค. 2569),exact,"(0.847, 0.573, 0.733)",73
กำแพงเพชร,กฟส,กฟส.เมืองกำแพงเพชร,L,เดิม (1 ต.ค. 2568),exact,"(0.431, 0.106, 0.416)",73
กำแพงเพชร,กฟส,กฟส.โกสัมพีนคร,XS,เดิม (1 ต.ค. 2568),exact,"(0.996, 1.0, 0.996)",73
กำแพงเพชร,กฟส,กฟส.ปำงศิลำทอง,XS,เดิม (1 ต.ค. 2568),exact,"(0.996, 1.0, 0.996)",73
กำแพงเพชร,กฟส,กฟส.คลองลำน,S,เดิม (1 ต.ค. 2568),exact,"(0.847, 0.573, 0.733)",73
กำแพงเพชร,กฟส,กฟส.ไทรงำม,XS,เดิม (1 ต.ค. 2568),exact,"(0.996, 1.0, 0.996)",73
กำแพงเพชร,กฟส,กฟส.ทรำยทองวัฒนำ,XS,เดิม (1 ต.ค. 2568),exact,"(0.996, 1.0, 0.996)",73
กำแพงเพชร,กฟส,กฟส.บึงสำมัคคี,XS,เดิม (1 ต.ค. 2568),exact,"(0.996, 1.0, 0.996)",73
